id;nombre;apellido;profesion;fecha;sueldo;comision;Departamento
49331;IVAN;SANTANA NAVARRO;1;01/05/2008;1039;0;6
49332;ERIK;CASTILLO RAMIREZ;1;06/10/1998;2872;0;1
49333;IAN;RUIZ BENITEZ;4;10/11/2005;1414;0;4
49334;MIGUEL ANGEL;MORALES BRAVO;4;05/04/2009;1395;0;2
49335;OLIVER;LORENZO CANO;5;09/10/2013;1513;0;5
49336;NIL;PASCUAL SANTANA;2;07/02/1997;1086;503;4
49337;GUILLERMO;VARGAS VIDAL;2;06/07/1990;1251;603;3
49338;GUILLEM;RAMOS NAVARRO;2;05/09/1997;2031;840;6
49339;DIEGO;RAMOS HERRERO;1;03/12/2003;2721;0;4
49340;ANDER;FUENTES GIMENEZ;1;07/06/1994;1470;0;1
49341;JOAN;BRAVO PEREZ;2;05/05/2002;955;822;4
49342;UNAI;DOMINGUEZ MEDINA;1;09/11/2007;1146;0;2
49343;YAGO;SERRANO AGUILAR;2;11/12/2006;1746;822;1
49344;UNAI;MEDINA VARGAS;1;11/11/2010;2198;0;5
49345;SAMUEL;NIETO NIETO;2;01/05/1992;1752;842;6
49346;ANDRES;GONZALEZ VIDAL;3;06/07/1997;2224;0;1
49347;PEDRO;ROMERO MARIN;1;03/04/1999;1027;0;5
49348;ANTONIO;GIL FUENTES;4;07/04/1996;1560;0;2
49349;CESAR;LEON MARIN;1;01/05/2011;1519;0;4
49350;ERIC;ROMAN GUTIERREZ;2;04/08/1991;780;897;4
49351;ARNAU;MOYA GIMENEZ;1;07/04/2013;2283;0;1
49352;CARLOS;ALVAREZ RUIZ;1;10/03/2004;2102;0;4
49353;RUBEN;PRIETO VICENTE;1;07/05/2010;1724;0;5
49354;MARC;SUAREZ DOMINGUEZ;1;07/05/2009;1032;0;4
49355;NICOLAS;VAZQUEZ DURAN;1;09/06/1990;676;0;4
49356;JOAN;ARIAS CASTILLO;4;04/07/2011;772;0;2
49357;MIKEL;SOTO TORRES;2;12/09/1993;2604;785;4
49358;JOSE ANTONIO;SUAREZ CASTILLO;2;06/06/2008;2223;839;4
49359;AITOR;HERRERO LEON;2;05/08/2012;2588;529;4
49360;JOSE;LOZANO CASTRO;2;05/06/2006;1964;805;1
49361;ADAM;HERRERA MOLINA;3;01/08/1995;2476;0;5
49362;IAN;GALLARDO CASTRO;4;12/07/2005;2380;0;2
49363;MIGUEL;CRUZ CARRASCO;6;05/07/2003;1973;0;5
49364;IKER;VELASCO GARCIA;2;08/12/1993;2344;785;5
49365;GUILLEM;GALLEGO GONZALEZ;2;02/02/1995;2947;727;5
49366;DIEGO;CABRERA ESTEBAN;2;05/07/1992;802;570;1
49367;JON;MARTIN MU¥OZ;3;09/10/2002;1851;0;4
49368;GAEL;HIDALGO ORTIZ;2;03/11/1990;1447;872;4
49369;MOHAMED;MARTINEZ CAMPOS;4;04/06/2004;986;0;4
49370;MARTI;HERRERA RUBIO;5;03/08/2006;2453;0;1
49371;POL;CAMPOS PASTOR;1;01/12/2012;1354;0;5
49372;POL;MARIN RUBIO;1;08/01/2011;1746;0;4
49373;ANTONIO;JIMENEZ SANTIAGO;3;12/07/2004;2921;0;4
49374;IZAN;SANTANA GARCIA;5;07/03/1997;1460;0;1
49375;NICOLAS;SOLER ALONSO;1;06/07/2012;755;0;2
49376;ANTONIO;SOTO SAEZ;2;10/05/1990;1470;844;1
49377;FRANCISCO;PARRA HERRERA;2;06/06/1998;1847;598;1
49378;JOEL;BLANCO RUIZ;5;01/04/2001;2795;0;1
49379;MIKEL;ROJAS LOZANO;5;02/02/1998;2866;0;2
49380;MIKEL;SOTO CRESPO;4;09/01/1999;2329;0;3
49381;ISMAEL;AGUILAR REYES;5;11/05/1992;2249;0;4
49382;ALEX;GARCIA HERRERA;4;12/03/2006;2610;0;4
49383;YAGO;SANTANA GARCIA;1;08/02/2010;1520;0;1
49384;MARTIN;HIDALGO VARGAS;3;07/11/2000;2976;0;4
49385;AARON;REYES AGUILAR;1;03/02/2000;1833;0;6
49386;MIGUEL ANGEL;CARRASCO BRAVO;3;09/04/1997;1910;0;4
49387;ARNAU;GUERRERO HERNANDEZ;6;02/03/2002;778;0;4
49388;JOSE ANTONIO;BRAVO LORENZO;2;12/03/2005;899;557;1
49389;ADRIAN;MARQUEZ CORTES;1;02/03/1993;866;0;3
49390;OMAR;PRIETO LORENZO;4;10/01/2013;2126;0;6
49391;NIL;LEON CORTES;1;04/01/2005;611;0;4
49392;MARTIN;NAVARRO GOMEZ;1;02/10/1992;2887;0;4
49393;EDUARDO;PASCUAL ROMAN;4;02/11/2009;1253;0;5
49394;ORIOL;GARCIA CASTILLO;1;05/09/2009;991;0;3
49395;GUILLEM;CARRASCO ORTIZ;2;01/09/2001;2694;543;4
49396;CESAR;JIMENEZ ALONSO;5;09/05/2001;958;0;3
49397;ANGEL;CARRASCO NU¥EZ;2;02/08/2000;1684;851;4
49398;ARNAU;VEGA SUAREZ;2;09/08/2013;1082;943;2
49399;CESAR;ORTIZ GIL;2;03/09/2009;1715;754;4
49400;JOSE ANTONIO;GONZALEZ FLORES;2;03/01/2002;2636;913;6
49401;OMAR;LEON LEON;1;10/06/1996;2557;0;4
49402;ALEX;SANTANA BRAVO;1;08/07/2002;1122;0;4
49403;NIL;ROJAS BENITEZ;1;06/03/2008;2339;0;2
49404;ARNAU;CABRERA VICENTE;2;03/04/2000;2243;936;2
49405;OMAR;ORTIZ FERNANDEZ;3;10/09/2008;1706;0;3
49406;GAEL;SANTOS FUENTES;1;07/05/1990;1122;0;5
49407;MARCOS;VICENTE NAVARRO;5;12/10/2010;2960;0;4
49408;JORDI;IBA¥EZ IBA¥EZ;1;11/11/1999;1703;0;4
49409;EDUARDO;RAMOS RODRIGUEZ;1;03/06/1999;1630;0;3
49410;BIEL;IBA¥EZ CAMPOS;4;11/07/2011;1169;0;1
49411;BIEL;GALLARDO ROMERO;3;01/10/2002;2218;0;2
49412;RAUL;PASCUAL CABALLERO;5;10/12/1990;663;0;5
49413;JORGE;GALLEGO SUAREZ;6;05/11/2003;1772;0;3
49414;ANTONIO;RUBIO NU¥EZ;1;08/11/2013;2094;0;1
49415;IGNACIO;ALONSO GALLEGO;2;05/12/1997;782;662;4
49416;ANDER;LOPEZ CASTILLO;5;06/01/2007;1998;0;6
49417;ALBERTO;DOMINGUEZ VARGAS;4;09/02/2013;1425;0;1
49418;UNAI;NU¥EZ RAMOS;3;05/07/2012;2827;0;5
49419;GABRIEL;SUAREZ MONTERO;1;11/05/2012;1378;0;4
49420;ALBERTO;LOPEZ CASTRO;1;03/12/2011;1978;0;4
49421;IKER;BENITEZ FUENTES;1;09/05/1990;886;0;1
49422;IZAN;MONTERO TORRES;4;06/01/1997;757;0;5
49423;MANUEL;MARTIN GALLARDO;5;05/04/2009;2919;0;1
49424;ASIER;ORTIZ CORTES;2;02/06/2003;1326;802;1
49425;ASIER;SANZ CASTILLO;1;06/08/2002;2678;0;2
49426;SANTIAGO;GALLEGO PEREZ;3;09/08/2010;1026;0;4
49427;MIKEL;PASTOR ORTEGA;4;02/01/1994;2253;0;5
49428;ADRIA;PEREZ NAVARRO;1;12/11/2010;2737;0;4
49429;ALVARO;SAEZ SUAREZ;1;07/03/2005;1177;0;1
49430;ERIK;HIDALGO GALLARDO;2;03/08/1993;2552;894;2
49431;ADRIAN;ALONSO GARCIA;1;03/03/2005;1862;0;4
49432;ALEIX;JIMENEZ MOYA;4;12/08/2005;1927;0;4
49433;OLIVER;SOTO CALVO;3;06/01/2013;2568;0;4
49434;JAVIER;SANTOS CASTRO;3;07/09/1992;1499;0;1
49435;ORIOL;GALLARDO GARRIDO;2;04/03/2010;691;686;3
49436;ADRIAN;MARTINEZ SANZ;4;02/12/2000;2253;0;4
49437;DAVID;MOYA GUTIERREZ;5;11/02/2007;2855;0;6
49438;FRANCISCO;PRIETO ROMERO;2;06/10/1991;823;974;5
49439;ISMAEL;LOZANO ORTIZ;1;04/06/1999;1382;0;5
49440;GERARD;MARQUEZ MOLINA;6;02/12/1995;2752;0;5
49441;SAUL;NIETO MARIN;1;08/02/1990;2546;0;2
49442;GUILLEM;GALLARDO RUBIO;2;12/08/1996;1957;791;3
49443;GABRIEL;CANO VEGA;1;07/07/2004;1336;0;1
49444;ALEX;CARRASCO VIDAL;3;12/03/1992;1700;0;4
49445;RUBEN;PARRA HERRERO;1;01/10/2008;1776;0;4
49446;ALBERTO;VICENTE ALONSO;3;05/12/1991;844;0;3
49447;YAGO;DIEZ MORENO;3;07/02/2011;716;0;4
49448;NIL;GALLARDO VARGAS;6;01/01/1992;2240;0;1
49449;MANUEL;VIDAL CAMPOS;1;09/04/1998;2700;0;2
49450;JON;JIMENEZ MARTINEZ;1;11/08/1993;2408;0;1
49451;DIEGO;MONTERO NAVARRO;1;05/09/2003;1455;0;2
49452;CESAR;HIDALGO NU¥EZ;1;06/06/1993;2384;0;4
49453;JOSE MANUEL;RAMOS MARTIN;1;01/04/1999;2668;0;5
49454;RUBEN;NAVARRO RODRIGUEZ;1;02/08/2000;1817;0;4
49455;MIKEL;HIDALGO CRUZ;3;04/03/1990;1809;0;5
49456;PAU;SANTOS MARQUEZ;5;07/03/2003;809;0;4
49457;IGNACIO;JIMENEZ VELASCO;6;01/06/2009;2371;0;2
49458;SAMUEL;DIEZ IGLESIAS;2;06/09/1994;604;868;4
49459;ANDER;AGUILAR NU¥EZ;1;03/03/1994;1350;0;2
49460;RAFAEL;MOLINA GALLARDO;1;05/02/2003;2286;0;1
49461;LEO;ROMAN VICENTE;2;10/01/2000;2051;793;3
49462;OSCAR;GOMEZ MOYA;1;03/06/1994;2850;0;4
49463;ARNAU;VICENTE CABALLERO;1;07/01/1993;2273;0;4
49464;JAVIER;MOYA MU¥OZ;1;07/04/2006;1415;0;4
49465;NICOLAS;LOZANO MARIN;1;01/04/2006;2056;0;4
49466;ADRIA;ROMAN PASCUAL;4;02/05/1997;1195;0;4
49467;IAN;CASTILLO CARRASCO;1;04/04/2005;2806;0;5
49468;DIEGO;SANCHEZ SUAREZ;1;03/08/2002;864;0;2
49469;HUGO;FERNANDEZ HIDALGO;1;01/08/1996;1839;0;3
49470;DIEGO;IGLESIAS HERRERO;5;08/06/2010;925;0;1
49471;MIKEL;ORTEGA CARRASCO;4;10/01/2009;2387;0;4
49472;LEO;GUTIERREZ JIMENEZ;2;01/12/1997;2586;907;4
49473;HUGO;ROJAS SOLER;1;10/07/1993;723;0;5
49474;ADAM;MARTIN GUTIERREZ;2;04/07/1998;2179;653;1
49475;EDUARDO;SUAREZ MENDEZ;1;08/04/2013;1410;0;4
49476;ARNAU;SUAREZ GIL;1;08/05/1998;992;0;2
49477;MARTI;SUAREZ CARMONA;2;08/05/2011;2990;978;6
49478;JORGE;GOMEZ MORENO;4;08/07/2011;1753;0;4
49479;HECTOR;PASTOR MOLINA;5;03/06/2009;2465;0;2
49480;ANDRES;VIDAL GARCIA;5;09/11/2011;702;0;5
49481;NIL;GARCIA RUIZ;3;05/05/1995;1909;0;4
49482;JAIME;ALVAREZ ORTEGA;6;11/08/1992;862;0;5
49483;ENRIQUE;FERRER SERRANO;1;06/09/1997;1422;0;1
49484;JOEL;GUERRERO SANTANA;6;08/10/2009;2972;0;5
49485;BRUNO;PASTOR MENDEZ;5;08/06/1999;2646;0;4
49486;LEO;MORENO SUAREZ;2;11/12/2008;1853;576;4
49487;SAUL;MARTIN FERRER;3;02/03/1997;2952;0;2
49488;JAVIER;ORTEGA RODRIGUEZ;5;11/07/1997;1327;0;5
49489;BIEL;SANTOS MONTERO;1;11/12/1999;2157;0;1
49490;CRISTIAN;CANO GIL;4;01/09/1995;2321;0;6
49491;DAVID;FLORES RODRIGUEZ;2;08/09/2007;674;768;1
49492;JOSE ANTONIO;DURAN SANTANA;1;05/06/2002;2221;0;5
49493;YAGO;CORTES CALVO;1;11/03/2005;2574;0;4
49494;MANUEL;ORTEGA ORTEGA;1;11/05/1994;1503;0;1
49495;JOSE;SAEZ HERNANDEZ;1;08/09/1990;1056;0;3
49496;BIEL;CASTILLO PARRA;3;07/01/2002;1126;0;4
49497;JORDI;FUENTES FERRER;2;11/07/2007;945;585;4
49498;YAGO;FERRER SANZ;1;07/12/2005;2357;0;2
49499;JAN;NIETO ROMERO;1;05/09/2011;982;0;4
49500;MATEO;SOTO CABRERA;1;04/09/2008;916;0;5
49501;JORDI;LORENZO MENDEZ;1;05/09/2006;1858;0;4
49502;ADRIA;CRESPO FUENTES;5;10/06/1998;1947;0;6
49503;ROBERTO;RODRIGUEZ RODRIGUEZ;1;09/09/1997;2180;0;1
49504;DAVID;SOTO RODRIGUEZ;4;08/05/1991;1311;0;4
49505;MOHAMED;SANTANA LOZANO;1;03/03/1995;2051;0;5
49506;JAVIER;MU¥OZ HERNANDEZ;6;06/11/2006;1058;0;3
49507;MARC;PARRA NAVARRO;2;07/09/2013;1858;527;1
49508;ADRIA;MARIN CALVO;1;11/01/2002;1753;0;2
49509;IAN;CARMONA SANTIAGO;2;03/03/1991;2569;737;5
49510;ARNAU;GOMEZ MORALES;1;07/10/1999;2378;0;5
49511;LUCAS;NIETO PASCUAL;4;02/02/2009;2030;0;4
49512;MARC;CAMPOS GIL;3;01/06/1998;2828;0;4
49513;MIGUEL;FERNANDEZ AGUILAR;1;11/05/2013;1876;0;4
49514;CESAR;MENDEZ CABRERA;3;06/07/2004;1262;0;4
49515;PEDRO;GALLARDO SANTANA;1;12/05/2000;1740;0;4
49516;BIEL;ORTEGA GIL;1;02/05/2000;2999;0;4
49517;NICOLAS;NAVARRO ESTEBAN;1;05/10/1996;965;0;2
49518;MARCO;ROMAN VIDAL;6;06/10/1990;1050;0;1
49519;CARLOS;LOPEZ NU¥EZ;1;10/12/1991;919;0;6
49520;JOSE;SANZ RUBIO;3;01/09/2000;2986;0;5
49521;MARCO;NAVARRO MORENO;1;10/01/1993;1522;0;4
49522;DAVID;MENDEZ CRUZ;2;06/06/2003;1987;576;3
49523;ISMAEL;DELGADO DELGADO;3;12/09/2007;2220;0;3
49524;OMAR;MORA GUERRERO;1;03/05/2002;1748;0;4
49525;JON;LOZANO CRESPO;2;07/02/1992;2033;711;4
49526;OLIVER;SANCHEZ HERNANDEZ;3;01/04/2003;715;0;2
49527;NIL;ARIAS GARCIA;1;10/11/2010;1612;0;3
49528;MIGUEL;PEREZ VAZQUEZ;1;06/05/1990;673;0;1
49529;OMAR;PRIETO MOYA;6;09/11/2000;2509;0;2
49530;NICOLAS;CARRASCO HERNANDEZ;1;03/03/1991;2315;0;4
49531;GUILLEM;GIL SERRANO;6;06/04/1996;1027;0;4
49532;PAU;MOYA SAEZ;2;07/06/2013;930;505;4
49533;FRANCISCO;LORENZO IBA¥EZ;1;02/09/2005;2452;0;4
49534;JOSE MANUEL;GONZALEZ NIETO;5;04/06/2011;2897;0;4
49535;GERARD;IGLESIAS ALVAREZ;4;03/11/1993;1589;0;6
49536;RAUL;RODRIGUEZ HERNANDEZ;4;12/07/2001;1440;0;2
49537;CARLOS;CORTES HERNANDEZ;1;02/09/2008;2402;0;5
49538;AARON;DELGADO BLANCO;4;07/01/2012;802;0;4
49539;LUCAS;FUENTES HIDALGO;6;06/12/2004;2876;0;1
49540;BRUNO;GOMEZ DURAN;3;04/04/2002;2587;0;5
49541;CESAR;HIDALGO CARRASCO;1;02/05/2002;607;0;1
49542;AITOR;MARTIN ROMAN;2;07/06/1991;2910;943;3
49543;LEO;MU¥OZ TORRES;4;05/11/2001;2617;0;6
49544;JOSE;NAVARRO GIL;1;08/12/1999;1185;0;6
49545;RAUL;BLANCO NU¥EZ;3;01/12/1991;1818;0;4
49546;JORGE;CANO CABALLERO;5;07/01/2006;1133;0;1
49547;NIL;SOLER LOZANO;5;01/08/1994;1650;0;6
49548;OSCAR;MARQUEZ MENDEZ;6;02/05/1993;1686;0;4
49549;ISMAEL;HERNANDEZ HERRERA;3;01/11/2010;1052;0;5
49550;NICOLAS;RUBIO MENDEZ;1;01/08/1992;2726;0;2
49551;MOHAMED;MEDINA MORALES;2;05/02/2002;2004;746;6
49552;RAFAEL;CASTILLO SANZ;6;10/12/1998;1748;0;4
49553;RODRIGO;GIL SERRANO;4;01/12/1996;1025;0;2
49554;ROBERTO;RAMIREZ VIDAL;1;07/10/1997;1446;0;4
49555;MARCOS;GIMENEZ HERRERA;2;06/06/2008;1886;957;4
49556;ERIC;GUERRERO PASCUAL;1;03/12/2007;1497;0;1
49557;JOSE ANTONIO;DIAZ MU¥OZ;1;05/02/2010;1175;0;1
49558;ALEX;BRAVO LOPEZ;1;08/04/2007;2751;0;1
49559;AITOR;DOMINGUEZ GUERRERO;4;02/04/1996;2584;0;4
49560;GONZALO;ROMERO MEDINA;6;06/12/1999;1833;0;2
49561;MIGUEL ANGEL;HERRERO IBA¥EZ;3;09/10/2006;1927;0;6
49562;ANDER;PARRA VEGA;5;07/12/2003;647;0;1
49563;OLIVER;PRIETO IBA¥EZ;4;09/03/2013;2847;0;4
49564;ERIK;CABRERA ALONSO;2;02/03/1999;2066;725;4
49565;JON;PASTOR HERRERO;1;09/11/2007;2540;0;5
49566;JAVIER;CABALLERO ESTEBAN;5;08/10/1997;1732;0;6
49567;IZAN;DIAZ PE¥A;1;12/12/2008;2908;0;6
49568;YAGO;PE¥A VELASCO;1;03/04/2000;1176;0;4
49569;CARLOS;MOLINA VARGAS;2;05/08/2012;2799;718;6
49570;HUGO;LOPEZ GALLEGO;3;04/06/2011;1917;0;5
49571;GUILLERMO;AGUILAR FERNANDEZ;2;04/05/2008;2866;517;2
49572;POL;GONZALEZ SANCHEZ;1;10/06/2009;1227;0;2
49573;RUBEN;MARTINEZ ROMERO;3;06/05/2004;1816;0;2
49574;MIKEL;JIMENEZ CARRASCO;1;03/01/2008;604;0;6
49575;JOAN;RAMOS NIETO;1;10/06/1992;674;0;5
49576;PAU;CAMPOS VICENTE;5;05/05/2011;1943;0;2
49577;BIEL;ARIAS MORALES;2;09/08/2005;2100;996;4
49578;JOSE MANUEL;LOPEZ REYES;1;06/05/1994;2754;0;4
49579;JAN;MARIN SUAREZ;4;02/06/1990;1849;0;5
49580;JESUS;CORTES GIMENEZ;4;08/08/1991;2201;0;3
49581;ALBERTO;FUENTES GIMENEZ;1;02/09/2003;2747;0;4
49582;GUILLERMO;MONTERO GARRIDO;1;03/12/1993;1845;0;4
49583;POL;PE¥A ARIAS;3;07/05/1993;832;0;1
49584;JAIME;MORA MENDEZ;4;09/08/2004;1985;0;6
49585;PAU;SANTOS BLANCO;1;04/02/2007;925;0;4
49586;FRANCISCO JAVIER;PEREZ CARRASCO;5;10/07/1998;2910;0;1
49587;RAYAN;PEREZ TORRES;1;04/07/2005;2247;0;2
49588;DANIEL;FERNANDEZ GALLEGO;6;11/06/2008;1331;0;1
49589;BIEL;CARRASCO MORA;2;02/03/1999;1575;907;1
49590;MARCO;ALVAREZ VEGA;5;02/04/2009;2624;0;1
49591;YAGO;CRESPO MORALES;2;06/02/2010;1032;707;5
49592;SANTIAGO;GONZALEZ PRIETO;4;09/04/1996;651;0;4
49593;IAN;RUIZ BENITEZ;3;04/07/1999;1515;0;3
49594;JOEL;HERRERO DOMINGUEZ;1;02/05/2006;706;0;4
49595;JOSE ANTONIO;IGLESIAS SANZ;1;06/12/2010;1228;0;1
49596;JOEL;GALLARDO RUBIO;1;10/05/2007;2654;0;2
49597;GABRIEL;LOPEZ RUBIO;6;01/10/2004;2884;0;2
49598;MIGUEL ANGEL;MARTINEZ CANO;1;02/03/2001;1808;0;2
49599;FRANCISCO JAVIER;CARRASCO REYES;6;11/02/2008;2191;0;2
49600;JOEL;CARRASCO PARRA;2;02/09/2009;1284;594;3
49601;ARNAU;SERRANO PRIETO;4;05/10/1991;2432;0;3
49602;POL;MORA DIAZ;3;04/09/2007;1884;0;6
49603;RUBEN;GARCIA CANO;2;07/04/2002;2745;867;5
49604;DIEGO;CRESPO RAMOS;1;09/05/1992;1150;0;1
49605;IZAN;LEON GOMEZ;4;07/09/1993;836;0;5
49606;JOSE;FERNANDEZ FERNANDEZ;5;01/08/1999;1481;0;1
49607;IZAN;LEON SANTANA;5;04/05/2013;950;0;4
49608;YAGO;CORTES RODRIGUEZ;6;05/11/1999;1906;0;4
49609;BRUNO;SANCHEZ NU¥EZ;1;06/04/1999;1789;0;5
49610;NICOLAS;MARQUEZ VELASCO;1;02/11/1993;2073;0;5
49611;ANDER;VARGAS DELGADO;3;11/11/1991;2147;0;4
49612;PAU;ROJAS HERNANDEZ;6;08/05/2012;1958;0;1
49613;JESUS;HIDALGO SUAREZ;2;12/10/2001;1190;615;1
49614;MANUEL;MARTIN VEGA;5;05/02/2008;2700;0;2
49615;OMAR;HIDALGO MORA;2;02/01/1995;2673;838;1
49616;JAIME;GOMEZ VAZQUEZ;1;02/06/2003;1476;0;3
49617;CESAR;DIAZ DIEZ;1;09/12/2003;1079;0;4
49618;JOEL;ESTEBAN AGUILAR;1;04/06/2011;2119;0;5
49619;MATEO;CAMPOS CORTES;1;03/01/1998;1858;0;4
49620;ERIK;BENITEZ MARQUEZ;2;04/04/2011;1303;868;2
49621;NICOLAS;LORENZO CASTRO;2;05/03/2007;2455;544;4
49622;SANTIAGO;CAMPOS JIMENEZ;1;04/02/2010;2556;0;3
49623;OLIVER;CRUZ SANTANA;4;02/02/1992;1984;0;3
49624;ALBERTO;DIAZ GUERRERO;1;02/11/2010;1019;0;2
49625;YAGO;SUAREZ DOMINGUEZ;2;05/12/2010;949;662;4
49626;FERNANDO;LEON PEREZ;5;11/09/2002;1740;0;4
49627;JOSE MANUEL;CABRERA ROMAN;5;01/03/1999;2408;0;4
49628;YERAY;GALLARDO PE¥A;2;08/09/2000;817;959;4
49629;SAMUEL;CORTES MARTINEZ;3;08/10/2000;2401;0;5
49630;ANDRES;GALLARDO CARRASCO;1;04/11/2011;2493;0;4
49631;FRANCISCO;GALLARDO CARRASCO;3;01/02/2006;1542;0;1
49632;JOEL;DIAZ GUERRERO;4;05/11/1993;2262;0;1
49633;JAIME;PE¥A GOMEZ;1;02/10/1997;1529;0;1
49634;HUGO;ALVAREZ CRESPO;1;04/11/2010;2621;0;1
49635;ALEX;SANTOS CABALLERO;1;06/07/2006;1436;0;6
49636;HECTOR;MOLINA FLORES;4;04/10/2013;2619;0;2
49637;MANUEL;BRAVO PRIETO;4;06/03/2001;1784;0;2
49638;LUIS;NIETO VAZQUEZ;1;05/11/2009;2565;0;6
49639;JOSE MANUEL;RODRIGUEZ PASCUAL;1;05/12/2006;1016;0;1
49640;MARC;CRESPO ALONSO;1;04/10/2003;2286;0;4
49641;ANTONIO;CORTES GIMENEZ;2;12/09/1999;2233;972;4
49642;JOSE;GIL GIMENEZ;2;10/05/2009;955;623;3
49643;POL;PARRA MOLINA;1;03/10/2000;1943;0;1
49644;AARON;CASTILLO VARGAS;1;07/05/2006;1140;0;2
49645;GAEL;GALLARDO CASTILLO;1;08/01/2013;1368;0;1
49646;DARIO;CABRERA RUBIO;3;08/07/2013;666;0;5
49647;IVAN;GOMEZ FLORES;4;04/05/2008;2338;0;6
49648;JOSE MANUEL;MORENO VIDAL;3;01/04/1999;2150;0;1
49649;ENRIQUE;HERNANDEZ GALLEGO;5;09/04/2002;1438;0;5
49650;RAYAN;LOPEZ SANTIAGO;1;03/05/2008;2629;0;6
49651;IKER;IGLESIAS CALVO;4;12/05/1990;950;0;4
49652;PAU;HERNANDEZ MARTIN;2;08/03/2011;973;633;3
49653;RAFAEL;MARQUEZ REYES;5;05/03/2010;2377;0;2
49654;FRANCISCO;BRAVO SANZ;1;11/05/2000;1896;0;6
49655;OSCAR;HERRERO CALVO;1;02/04/2002;1871;0;2
49656;JOEL;ROMERO BENITEZ;1;03/10/1990;2894;0;2
49657;ALONSO;SAEZ MENDEZ;1;05/07/1991;1358;0;3
49658;AITOR;HERRERA LOPEZ;1;07/08/2011;1367;0;4
49659;NICOLAS;RAMIREZ PASTOR;3;04/08/2004;2810;0;1
49660;IGNACIO;LEON VARGAS;2;04/12/1996;2899;727;1
49661;ISMAEL;SANZ DIEZ;6;07/10/2001;1589;0;2
49662;PEDRO;SANZ SANTOS;2;11/09/1991;1019;737;4
49663;ADRIA;MARQUEZ FLORES;2;08/10/1999;2024;656;4
49664;MARTIN;FERNANDEZ HERRERO;1;11/04/1999;1118;0;4
49665;CRISTIAN;ROMERO PASTOR;1;05/11/2011;2963;0;4
49666;MARCOS;GUTIERREZ GARRIDO;1;07/08/1990;1797;0;2
49667;FRANCISCO;VEGA MORALES;1;08/07/2007;1899;0;2
49668;CARLOS;VARGAS HERNANDEZ;1;12/04/2004;2325;0;2
49669;NIL;GONZALEZ GUTIERREZ;2;09/07/2010;2918;879;6
49670;JORDI;LOZANO FLORES;2;12/04/2001;2279;646;3
49671;LUIS;GOMEZ MORA;1;05/02/2002;959;0;4
49672;MIGUEL;ROMERO NAVARRO;1;05/07/2005;1039;0;3
49673;CESAR;NU¥EZ CANO;1;04/01/2000;1185;0;5
49674;BRUNO;CASTILLO CASTILLO;1;12/08/1992;2883;0;1
49675;AARON;DOMINGUEZ HERRERA;5;06/10/2009;1085;0;4
49676;ALONSO;ESTEBAN PASCUAL;4;08/01/2003;2489;0;1
49677;ALEIX;FUENTES TORRES;1;12/09/2002;1959;0;5
49678;RAYAN;VAZQUEZ GARCIA;1;02/02/1997;1698;0;4
49679;ANDRES;HERNANDEZ LORENZO;2;05/03/1995;2857;684;4
49680;ANDER;RUBIO DIEZ;1;05/01/2004;2960;0;6
49681;AITOR;BRAVO MARIN;4;09/10/1997;2773;0;3
49682;PEDRO;BENITEZ PE¥A;1;04/09/1998;2696;0;4
49683;AITOR;BLANCO GARCIA;1;12/11/1993;2919;0;1
49684;MIGUEL;LOZANO VIDAL;1;02/06/2006;2130;0;6
49685;BRUNO;ROMERO GALLEGO;1;03/12/1993;668;0;1
49686;HUGO;GOMEZ ALONSO;4;07/06/2013;1497;0;2
49687;MOHAMED;SANTIAGO DURAN;1;12/02/2003;2099;0;1
49688;OLIVER;CABRERA TORRES;4;10/05/1992;2317;0;4
49689;ANGEL;GUTIERREZ DOMINGUEZ;1;06/06/2012;1444;0;3
49690;MARIO;ROMAN PASTOR;5;06/06/2010;665;0;2
49691;GUILLERMO;SOTO REYES;3;07/12/2006;2572;0;2
49692;MARCO;PASCUAL MARQUEZ;5;12/05/1995;1972;0;3
49693;BRUNO;CASTRO LOZANO;1;04/04/2011;1885;0;6
49694;RAUL;LOPEZ HERNANDEZ;2;04/11/2009;1794;549;4
49695;GUILLERMO;NAVARRO ARIAS;5;10/08/1992;1494;0;1
49696;GONZALO;HERNANDEZ ALVAREZ;5;04/05/1994;2786;0;2
49697;GERARD;ROMERO ESTEBAN;1;11/04/2004;2695;0;4
49698;FRANCISCO JAVIER;GIMENEZ ESTEBAN;5;10/11/2001;1020;0;1
49699;CRISTIAN;HERNANDEZ MORENO;1;02/10/2012;1250;0;4
49700;JAIME;ALVAREZ CALVO;3;03/11/1999;842;0;2
49701;JOSE MANUEL;NU¥EZ ORTIZ;2;08/04/2013;1196;660;4
49702;MARIO;MARTINEZ BLANCO;1;08/06/2011;1552;0;4
49703;ISMAEL;MU¥OZ MARQUEZ;2;10/10/1995;678;798;4
49704;ISMAEL;NU¥EZ MU¥OZ;6;07/08/2005;2212;0;5
49705;MARC;CAMPOS NU¥EZ;1;07/11/1995;1783;0;5
49706;ALBERTO;VICENTE MEDINA;6;11/08/2002;2392;0;3
49707;ANDRES;HERNANDEZ PEREZ;2;11/08/2009;2190;834;1
49708;MOHAMED;ARIAS GALLARDO;2;05/08/1995;2378;891;5
49709;IKER;ARIAS PE¥A;2;05/06/1999;755;955;2
49710;DARIO;SANZ ALVAREZ;6;09/07/1991;952;0;6
